UserID,Name,Gender,DOB,Interests,City,Occupation,Budget,Age,Age Range,Cluster,Cluster_tag,SubCluster,SubCluster_Description
81054,Ruby Cabading,Female,1955/2/9,"'Movies', 'DIY and crafts', 'Cars and automobiles'",Manchester,Mechanic,3759,70,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
20677,Jason Stonge,Male,1965/8/20,"'Health and wellness', 'History', 'Cars and automobiles'",Liverpool,Technical Writer,5156,60,56-65,5,History & Gardening,5.2,"Avg Age: 57.6, Avg Budget: 3697.9"
251,Louis Skinner,Female,1956/6/4,"'Movies', 'Books', 'Business and entrepreneurship', 'Finance and investments'",Stockport,Financial Analyst,6959,69,66+,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
41106,Stacy Dixon,Female,1973/3/14,"'Books', 'Art', 'Education and learning', 'Parenting and family', 'Nature'",Liverpool,Technical Writer,4816,52,46-55,4,Art & Sports,4.3,"Avg Age: 56.9, Avg Budget: 3703.1"
71665,Alex Nguyen,Male,1954/1/20,'History',Bolton,Construction Worker,3400,71,66+,5,History & Gardening,5.2,"Avg Age: 57.6, Avg Budget: 3697.9"
86260,Anthony June,Female,1988/2/27,'Health and wellness',Stockport,HR Manager,5910,37,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
6348,Beverly Burchfield,Female,1985/10/1,"'Beauty', 'Fashion', 'Cars and automobiles'",Liverpool,Mechanic,5009,40,36-45,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
67387,Brian Lay,Female,1985/4/14,"'Photography', 'Art', 'Sports', 'Technology'",Manchester,IT technician,3818,40,36-45,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
21590,Amelia Seaman,Female,1967/12/22,'Social causes and activism',Manchester,Chef,3331,58,56-65,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
2951,Evelyn Bittle,Male,1969/11/23,"'Nature', 'Parenting and family', 'Education and learning', 'Movies'",Liverpool,Business Consultant,7541,56,56-65,6,Nature & Music,6.3,"Avg Age: 42.3, Avg Budget: 6376.3"
86583,Lisa Monahan,Male,1999/3/29,'Beauty',Bolton,Market Research Analyst,3692,26,26-35,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
75813,Angel Vitale,Female,1990/9/3,"'Gaming', 'Photography', 'Sports'",Preston,Electrician,3845,35,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
72369,Michael Miller,Female,1996/3/30,"'Business and entrepreneurship', 'Nature'",Bolton,Construction Worker,2798,29,26-35,6,Nature & Music,6.2,"Avg Age: 31.9, Avg Budget: 3789.6"
69583,Ray Rettig,Male,1976/9/2,"'Cooking', 'Sports', 'Education and learning', 'Photography', 'Fashion'",Preston,Sales Associate,2488,49,46-55,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
3726,Hattie Walker,Male,1992/6/20,"'Photography', 'Business and entrepreneurship'",Liverpool,Market Research Analyst,6490,33,26-35,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
62992,Carol Mouzon,Female,1983/5/24,"'Music', 'Health and wellness', 'Health and wellness', 'Outdoor activities', 'Movies'",Preston,Quality Assurance Analyst,4402,42,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
56287,Samuel Manley,Male,1975/12/6,"'Gardening', 'Pets'",Bolton,Barista,3065,50,46-55,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
60700,Melissa Fitzgerald,Female,1966/5/27,"'Fashion', 'Fitness', 'DIY and crafts', 'Fitness'",Manchester,Waiter,2137,59,56-65,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
35827,Bettie George,Female,1961/1/5,'Business and entrepreneurship',Preston,Public Relations Specialist,4961,64,56-65,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
25126,Carol Ackerman,Female,1977/7/15,"'Fitness', 'Parenting and family', 'Cars and automobiles'",Manchester,Public Relations Specialist,5301,48,46-55,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
95256,Allen Stahly,Female,1979/1/12,'Politics',Manchester,Taxi Driver,4307,46,46-55,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
64731,Cynthia Freyermuth,Male,1977/12/19,'Music',Preston,Procurement Specialist,4256,48,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
58232,Dean Sturdevant,Male,1962/7/29,"'Business and entrepreneurship', 'Parenting and family', 'Gardening'",Preston,Receptionist,3504,63,56-65,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
20691,Kimberly Thomas,Male,2003/3/4,"'Technology', 'Pets', 'Travel'",Stockport,HR Manager,4371,22,18-25,7,Travel & Movies,7.3,"Avg Age: 33.3, Avg Budget: 3372.9"
61191,Reginald Holland,Female,1956/12/9,"'Politics', 'Technology'",Manchester,Event Coordinator,3688,69,66+,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
90535,Elizabeth Limberg,Female,1965/4/29,"'Food and dining', 'History', 'Social causes and activism'",Preston,Project Manager,8104,60,56-65,5,History & Gardening,5.3,"Avg Age: 55.0, Avg Budget: 6758.3"
31180,Lindsay Wofford,Male,1954/8/7,'Photography',Liverpool,Sales Associate,3107,71,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
20262,Elizabeth Wilson,Male,1980/7/3,"'Fitness', 'Gardening', 'Books', 'Gaming'",Manchester,Quality Assurance Analyst,6164,45,46-55,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
30339,Edwin Ellis,Male,1960/2/17,"'Health and wellness', 'Education and learning'",Stockport,Construction Worker,2652,65,66+,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
18419,Ada Carter,Male,1993/1/23,'Finance and investments',Stockport,Financial Analyst,6583,32,26-35,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
99110,Nancy Clark,Female,1982/7/17,"'Travel', 'Cooking', 'Technology', 'Cars and automobiles', 'Science'",Manchester,Accountant,6148,43,36-45,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
6109,Michael Brewer,Female,1983/11/29,"'Finance and investments', 'Art', 'Pets', 'Fitness'",Liverpool,Barista,2695,42,36-45,4,Art & Sports,4.3,"Avg Age: 56.9, Avg Budget: 3703.1"
29050,Jennie Johnson,Male,2001/3/26,"'DIY and crafts', 'Fitness', 'Education and learning', 'Nature', 'Art'",Stockport,Sales Associate,2874,24,18-25,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
36879,Marie Smith,Female,1978/5/11,"'Sports', 'Books', 'Movies'",Preston,Loan Officer,6382,47,46-55,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
9995,Jared Sandoval,Male,1972/9/4,'Cooking',Bolton,Data Analyst,3764,53,46-55,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
66756,Gertrude Lopez,Female,1972/1/16,"'Gardening', 'Education and learning', 'Sports', 'Education and learning', 'Books'",Preston,Procurement Specialist,6439,53,46-55,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
62665,David Hamilton,Female,1967/4/8,"'Gardening', 'History', 'Technology', 'Pets'",Bolton,Sales Associate,3375,58,56-65,5,History & Gardening,5.2,"Avg Age: 57.6, Avg Budget: 3697.9"
75460,Elijah Cooper,Male,1975/12/16,"'Cars and automobiles', 'Food and dining', 'Fitness'",Stockport,Quality Assurance Analyst,3879,50,46-55,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
58671,John Dixon,Female,2003/8/24,'Outdoor activities',Stockport,Accountant,5731,22,18-25,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
34086,Neva Pickle,Female,1983/8/29,"'Parenting and family', 'Science', 'Gaming', 'Parenting and family'",Manchester,Project Manager,8682,42,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
18912,Kevin Hall,Male,1976/4/12,'Politics',Stockport,Waiter,1987,49,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
3028,Alice Mejia,Female,2000/5/15,"'Fashion', 'Music'",Bolton,Teacher,4205,25,26-35,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
96332,Carol Scott,Female,1980/1/10,"'Politics', 'Social causes and activism', 'Pets', 'History', 'Education and learning'",Stockport,Sales Executive,3841,45,46-55,5,History & Gardening,5.2,"Avg Age: 57.6, Avg Budget: 3697.9"
11530,Richard Orwig,Female,1962/6/20,"'Health and wellness', 'Gardening', 'Gardening'",Bolton,Teacher,4758,63,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
45661,Raul Rawlins,Male,1984/4/15,"'Finance and investments', 'Fashion', 'Sports', 'Travel'",Manchester,Human Resources Coordinator,5540,41,36-45,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
16523,Meghan Chan,Male,2003/2/5,"'Science', 'Books', 'Nature', 'Photography'",Stockport,Quality Assurance Analyst,6284,22,18-25,6,Nature & Music,6.3,"Avg Age: 42.3, Avg Budget: 6376.3"
79382,Linda Goodman,Female,1957/12/18,"'Movies', 'Fashion', 'Parenting and family'",Preston,Project Manager,6630,68,66+,1,Fashion & Cooking,1.2,"Avg Age: 59.2, Avg Budget: 5916.1"
80697,Ruth Thomas,Female,2003/6/3,"'DIY and crafts', 'Food and dining', 'Movies'",Liverpool,Human Resources Coordinator,5538,22,18-25,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
42371,Lisa Worrell,Female,1961/8/16,"'Sports', 'Business and entrepreneurship', 'Beauty'",Liverpool,Event Coordinator,5695,64,56-65,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
41376,James Crawford,Female,1954/1/9,"'Nature', 'Art', 'Music'",Bolton,Technical Writer,5175,71,66+,4,Art & Sports,4.3,"Avg Age: 56.9, Avg Budget: 3703.1"
31167,Helen Rhen,Male,2004/9/16,'Music',Bolton,Business Consultant,5892,21,18-25,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
18036,Kenton Cashion,Male,1957/11/12,'Art',Preston,Quality Assurance Analyst,3780,68,66+,4,Art & Sports,4.3,"Avg Age: 56.9, Avg Budget: 3703.1"
97303,Lee Carter,Male,1995/8/6,'Outdoor activities',Liverpool,Cleaner,2686,30,26-35,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
125,Trinidad Eastman,Female,1960/11/20,"'Outdoor activities', 'Finance and investments'",Preston,IT technician,4257,65,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
6768,Myrtis Hall,Male,1986/5/30,"'Pets', 'Cars and automobiles'",Manchester,Sales Executive,5917,39,36-45,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
77108,Joseph Root,Male,2003/1/20,"'Cooking', 'Fashion'",Bolton,Software Engineer,8656,22,18-25,1,Fashion & Cooking,1.3,"Avg Age: 46.4, Avg Budget: 9588.0"
80157,Audrey Williams,Male,2003/7/23,"'Outdoor activities', 'Movies'",Manchester,Procurement Specialist,6097,22,18-25,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
63600,Miriam Norwood,Female,1972/10/7,'Gardening',Liverpool,Waiter,1992,53,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
60266,Sheba Schartz,Male,1954/5/25,"'Technology', 'Parenting and family', 'Fashion'",Liverpool,Technical Writer,6309,71,66+,1,Fashion & Cooking,1.2,"Avg Age: 59.2, Avg Budget: 5916.1"
69629,Pauline Pierson,Male,1990/7/14,"'Parenting and family', 'Education and learning', 'Food and dining'",Stockport,Sales Associate,3705,35,36-45,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
5354,Valerie Pressley,Female,1990/9/19,"'Technology', 'Science'",Preston,Accountant,6234,35,36-45,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
96929,Anthony Egan,Male,1978/5/13,"'Politics', 'Outdoor activities'",Bolton,Event Coordinator,5632,47,46-55,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
50943,Orlando Diaz,Male,1963/2/14,"'Fitness', 'Gaming', 'Politics'",Manchester,Electrician,3745,62,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
7520,Donna Khensovan,Male,1958/11/13,"'DIY and crafts', 'Social causes and activism'",Stockport,Market Research Analyst,6302,67,66+,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
80690,Grace Irish,Male,1993/10/21,"'Politics', 'History', 'Social causes and activism'",Stockport,Quality Assurance Analyst,5651,32,26-35,5,History & Gardening,5.1,"Avg Age: 32.9, Avg Budget: 4371.4"
48919,David Allen,Female,1996/7/17,"'DIY and crafts', 'DIY and crafts', 'Gaming', 'Beauty'",Preston,Business Consultant,9264,29,26-35,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
6852,Frances Roush,Male,1965/4/27,"'Finance and investments', 'Movies'",Stockport,Taxi Driver,4035,60,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
1033,Marcy Mccain,Female,1974/1/18,"'Art', 'Education and learning', 'Pets'",Stockport,Construction Worker,3181,51,46-55,4,Art & Sports,4.3,"Avg Age: 56.9, Avg Budget: 3703.1"
53301,Tommy Johnson,Male,1962/4/5,"'Fitness', 'Cooking'",Liverpool,Market Research Analyst,5938,63,56-65,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
56478,Ruby Holifeild,Male,1964/11/2,"'Science', 'Photography', 'Cars and automobiles'",Stockport,Office Administrator,3581,61,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
97758,Sarah Lewis,Male,1990/12/21,"'Movies', 'Pets', 'Technology', 'Social causes and activism'",Liverpool,Public Relations Specialist,5576,35,36-45,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
7129,Oscar Patrick,Male,1965/2/27,'Cars and automobiles',Manchester,Mechanic,4385,60,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
71600,George Gallant,Male,1999/1/30,"'Cooking', 'Fashion', 'Gaming', 'Gaming'",Preston,Event Coordinator,5164,26,26-35,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
76551,Bobby Mayse,Male,1964/3/15,"'Fashion', 'Movies', 'Fitness', 'Parenting and family'",Preston,Technical Writer,5954,61,56-65,1,Fashion & Cooking,1.2,"Avg Age: 59.2, Avg Budget: 5916.1"
77944,John Knoke,Male,2002/6/30,"'Finance and investments', 'Nature', 'Education and learning', 'Social causes and activism', 'Beauty'",Bolton,Waiter,2672,23,18-25,6,Nature & Music,6.2,"Avg Age: 31.9, Avg Budget: 3789.6"
82915,Keesha Pimenta,Female,1961/2/11,"'Parenting and family', 'Photography', 'Food and dining', 'Cooking', 'Books'",Bolton,Quality Assurance Analyst,3905,64,56-65,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
84248,Andrea Lund,Male,1956/10/5,"'Fashion', 'Fashion'",Liverpool,Delivery Driver,2818,69,66+,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
57422,Matthew Cisco,Male,1972/11/24,'Gardening',Stockport,Barista,2307,53,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
13006,Earnest Swanson,Female,1980/8/22,"'Fitness', 'Politics', 'Outdoor activities', 'Nature'",Liverpool,Quality Assurance Analyst,5255,45,46-55,6,Nature & Music,6.3,"Avg Age: 42.3, Avg Budget: 6376.3"
14741,John Ruddock,Male,1973/10/28,'Business and entrepreneurship',Liverpool,HR Manager,5214,52,46-55,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
455,Sheryl Henkel,Male,1997/4/27,"'DIY and crafts', 'Outdoor activities', 'Pets', 'Books'",Liverpool,Software Engineer,8784,28,26-35,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
30158,Carol Thomson,Male,1989/11/16,'Technology',Preston,Construction Worker,3893,36,36-45,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
19682,Daniel Pankratz,Male,1964/8/10,"'History', 'Cars and automobiles', 'Art', 'Cooking'",Bolton,Sales Executive,5759,61,56-65,4,Art & Sports,4.2,"Avg Age: 53.1, Avg Budget: 6977.6"
95636,Victoria Phillips,Male,1958/1/3,"'Photography', 'Photography', 'Travel', 'Fitness', 'Business and entrepreneurship'",Bolton,Cleaner,2229,67,66+,7,Travel & Movies,7.1,"Avg Age: 58.8, Avg Budget: 3605.3"
29356,Margie Jimeson,Female,1999/10/17,"'Business and entrepreneurship', 'Food and dining', 'Outdoor activities'",Stockport,Sales Executive,7087,26,26-35,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
83490,Francisco Coburn,Male,1989/5/17,"'Books', 'Finance and investments', 'Books', 'Health and wellness'",Manchester,Taxi Driver,2309,36,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
45509,Madlyn Moore,Male,1961/1/21,"'Gaming', 'Parenting and family'",Stockport,Quality Assurance Analyst,5875,64,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
59129,Willie Hedgpeth,Male,1965/5/8,"'Sports', 'Pets', 'Nature', 'Outdoor activities'",Liverpool,Waiter,1986,60,56-65,6,Nature & Music,6.1,"Avg Age: 60.0, Avg Budget: 3992.8"
32385,Loria Allender,Female,1991/9/28,"'Parenting and family', 'Gardening'",Manchester,Public Relations Specialist,4849,34,26-35,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
46300,Geraldine Mccray,Male,1975/4/14,"'Business and entrepreneurship', 'Fashion', 'Travel'",Bolton,Project Manager,6596,50,46-55,1,Fashion & Cooking,1.2,"Avg Age: 59.2, Avg Budget: 5916.1"
18645,James Alaniz,Female,1977/7/25,"'Gaming', 'Education and learning', 'Business and entrepreneurship', 'Gardening'",Bolton,Event Coordinator,5694,48,46-55,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
88707,Annie Shaddix,Male,1975/10/16,"'Cars and automobiles', 'Technology'",Bolton,Event Coordinator,6170,50,46-55,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
72759,Patricia Sides,Male,1968/2/3,'Gardening',Liverpool,Business Consultant,6801,57,56-65,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
68211,Wayne Poff,Female,1995/9/24,"'Gaming', 'DIY and crafts', 'Cars and automobiles', 'Gardening'",Stockport,HR Manager,6260,30,26-35,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
7299,Travis Robledo,Male,1989/11/4,"'Pets', 'Travel', 'Beauty', 'Health and wellness'",Manchester,Mechanic,3119,36,36-45,7,Travel & Movies,7.3,"Avg Age: 33.3, Avg Budget: 3372.9"
79220,Jeffery Rodriquez,Male,1988/6/12,'Fashion',Stockport,Mechanic,4578,37,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
33606,Geraldine Christianson,Male,1988/3/8,"'Food and dining', 'Gaming', 'Politics', 'Beauty'",Manchester,Mechanic,3199,37,36-45,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
46268,David Jewell,Male,1963/2/1,"'Parenting and family', 'Books'",Manchester,Project Manager,4814,62,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
57026,Charles Flores,Female,1963/2/20,"'Gardening', 'Gaming', 'Fashion', 'Art', 'Beauty'",Bolton,Taxi Driver,4258,62,56-65,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
11857,Alice Furbee,Female,1979/3/12,"'Fashion', 'Music', 'Sports', 'Books'",Stockport,Business Consultant,9182,46,46-55,1,Fashion & Cooking,1.3,"Avg Age: 46.4, Avg Budget: 9588.0"
81912,Valerie Hanson,Female,1957/9/3,"'Fashion', 'Food and dining', 'Movies'",Liverpool,IT technician,5114,68,66+,1,Fashion & Cooking,1.2,"Avg Age: 59.2, Avg Budget: 5916.1"
99792,Heidi Taylor,Male,1960/12/24,"'Movies', 'Politics'",Manchester,Office Administrator,2999,65,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
65683,Jeffrey Goessl,Female,1974/8/17,"'Fashion', 'Cars and automobiles', 'Parenting and family', 'Education and learning'",Liverpool,Electrician,4316,51,46-55,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
64206,Timothy Cummings,Male,1960/9/27,"'Pets', 'Books', 'Health and wellness'",Stockport,Project Manager,7041,65,66+,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
52424,Cleveland Roark,Male,1983/4/22,"'Books', 'Music', 'Outdoor activities', 'Outdoor activities'",Stockport,Construction Worker,2714,42,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
31871,Dana Michaelis,Male,1999/7/19,"'Fashion', 'Finance and investments', 'DIY and crafts', 'Sports'",Preston,Corporate Trainer,7165,26,26-35,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
65524,Michael Pegg,Female,1979/8/21,"'Health and wellness', 'Cooking', 'Cooking'",Preston,Waiter,3099,46,46-55,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
31635,Willie Pearson,Male,1987/7/26,"'Food and dining', 'Outdoor activities', 'Movies', 'Fashion'",Preston,Construction Worker,3612,38,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
67150,Rita Gotay,Female,1985/5/15,"'Social causes and activism', 'Cooking', 'Gardening', 'Fashion'",Preston,Chef,3659,40,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
